"HEC_MES","HEC_DEPTO","VIC_EDAD","VIC_ESCOLARIDAD","VIC_EST_CIV","VIC_GRUPET","VIC_TRABAJA","VIC_DEDICA","AGR_EDAD","AGR_ESCOLARIDAD","cluster"
2,13,36,33,2,1,1,-1,40,46,1
9,11,40,46,2,1,1,-1,40,33,1
6,16,52,23,3,2,1,-1,40,10,3
6,16,39,26,3,2,1,-1,40,23,1
10,11,28,25,1,1,1,-1,40,26,1
3,16,38,31,1,2,1,-1,40,26,1
6,17,62,21,2,2,1,-1,40,46,3
2,9,65,21,2,6,1,-1,40,10,3
1,12,45,22,2,1,1,-1,40,23,3
3,11,43,23,2,1,1,-1,40,22,3
6,16,39,23,2,2,1,-1,40,26,3
5,16,46,26,2,2,1,-1,40,26,3
4,16,44,26,2,2,1,-1,40,10,3
10,11,79,26,2,1,1,-1,40,33,3
4,16,44,33,3,2,1,-1,40,45,1
3,8,59,10,2,2,1,-1,40,29,3
9,16,41,23,2,2,1,-1,40,26,3
8,11,80,26,2,1,1,-1,40,23,3
10,16,43,33,2,2,1,-1,40,10,3
5,12,45,99,2,1,1,-1,40,99,2
11,3,39,26,2,6,1,-1,40,26,1
8,8,35,25,2,1,1,-1,40,46,1
12,8,38,39,2,2,1,-1,40,49,1
11,1,74,10,4,1,1,-1,40,99,2
6,8,61,99,2,2,1,-1,40,99,2
1,4,42,31,2,6,1,-1,40,31,1
1,1,24,31,9,1,1,-1,40,21,1
2,4,54,33,2,6,1,-1,40,33,3
9,21,48,33,2,1,1,-1,40,32,3
10,10,26,33,2,1,1,-1,40,33,1
10,16,28,22,2,2,1,-1,40,10,1
1,11,35,26,2,1,1,-1,40,26,1
8,14,29,44,2,2,1,-1,40,33,1
3,8,57,10,2,2,1,-1,40,10,3
6,16,44,10,2,2,1,-1,40,10,3
4,16,43,10,2,2,1,-1,40,24,3
9,11,50,10,2,1,1,-1,40,24,3
11,16,49,10,2,2,1,-1,40,26,3
1,16,20,10,1,2,1,-1,40,10,1
9,16,34,10,2,2,1,-1,40,99,2
12,16,33,10,2,2,1,-1,40,10,3
99,1,41,46,2,1,1,-1,40,23,1
6,16,37,23,3,2,1,-1,40,23,1
7,7,37,10,2,2,1,-1,40,10,3
11,2,41,29,2,1,9,9,40,29,1
5,1,29,49,2,1,1,-1,40,49,1
5,12,47,21,3,6,2,1,40,22,3
5,8,17,29,3,2,2,1,40,99,2
9,1,37,29,3,1,2,1,40,33,1
2,22,35,33,3,1,2,1,40,22,1
9,14,30,10,9,6,2,1,40,10,3
7,1,46,39,3,1,1,-1,40,99,2
3,1,63,39,5,1,1,-1,40,99,2
5,99,36,29,3,1,1,-1,40,29,1
1,1,39,59,2,1,1,-1,40,59,1
4,4,35,23,3,1,1,-1,40,10,3
2,1,35,49,9,1,2,1,40,49,1
4,1,70,29,2,1,2,1,40,99,2
1,16,38,10,3,2,2,1,40,26,3
8,16,39,10,3,2,2,1,40,10,3
10,16,38,10,3,2,2,1,40,26,3
7,12,43,23,3,1,2,1,40,26,3
10,16,36,24,3,2,2,1,40,23,1
9,17,22,33,1,2,1,-1,40,22,1
3,16,33,10,3,2,2,1,40,33,1
7,15,49,22,1,2,2,1,40,26,3
12,15,99,26,3,1,2,1,40,26,3
2,16,45,33,3,2,1,-1,40,10,3
4,21,27,26,3,6,2,1,40,24,1
8,16,16,25,1,2,2,1,40,23,1
1,6,60,26,1,1,2,1,40,26,3
5,16,18,49,1,2,2,1,40,39,1
9,9,48,49,1,1,2,1,40,33,1
4,22,48,10,2,6,2,1,40,26,3
12,16,60,10,2,2,2,1,40,26,3
10,6,36,10,3,1,2,1,40,26,3
7,5,38,10,3,6,2,1,40,10,3
3,12,52,10,3,1,2,1,40,10,3
1,8,29,10,3,2,2,1,40,10,3
5,22,25,10,3,1,2,1,40,46,1
8,16,37,10,3,2,2,1,40,26,3
11,5,37,10,3,1,2,1,40,10,3
9,12,34,21,3,1,2,1,40,29,1
1,14,33,21,3,2,2,1,40,21,1
2,22,37,22,3,6,2,1,40,22,3
4,22,32,22,3,6,2,1,40,22,1
6,22,39,22,3,6,2,1,40,22,3
3,16,27,23,3,2,2,1,40,26,1
9,16,38,23,3,2,2,1,40,99,2
12,10,25,23,3,1,2,1,40,26,1
6,3,42,23,3,2,2,1,40,33,1
12,5,35,23,3,1,2,1,40,26,1
4,13,35,24,3,2,2,1,40,26,1
7,16,31,25,3,2,2,1,40,26,1
3,22,32,26,3,1,2,1,40,33,1
1,19,30,26,3,1,2,1,40,26,1
8,16,99,26,3,2,2,1,40,26,3
1,9,35,26,3,1,2,1,40,33,1
7,22,37,26,3,1,2,1,40,26,1
12,16,36,26,3,2,2,1,40,26,1
6,22,40,29,3,1,2,1,40,29,1
12,19,36,29,3,1,2,1,40,29,1
11,4,33,29,3,2,2,1,40,29,1
4,4,38,29,3,2,2,1,40,29,1
9,13,38,29,3,1,2,1,40,29,1
10,5,19,29,3,6,2,1,40,10,1
8,9,32,29,3,2,2,1,40,29,1
4,16,35,29,3,2,2,1,40,29,1
2,4,39,29,3,2,2,1,40,29,1
2,9,41,29,3,1,2,1,40,39,1
8,16,30,31,3,2,2,1,40,26,1
10,1,19,39,3,1,2,1,40,29,1
1,9,35,39,3,6,2,1,40,39,1
99,1,32,45,3,1,2,1,40,26,1
4,1,44,49,3,1,2,9,40,39,1
12,4,18,49,3,6,2,1,40,29,1
5,9,39,51,3,1,1,-1,40,46,1
5,9,27,49,3,1,1,-1,40,10,1
6,5,32,22,3,1,1,-1,40,10,1
3,14,38,56,3,6,1,-1,40,10,1
4,9,35,33,3,1,1,-1,40,33,1
2,1,30,99,3,1,1,-1,40,99,2
4,22,27,46,1,6,1,-1,40,33,1
1,14,42,21,3,1,1,-1,40,21,3
11,19,30,29,3,1,1,-1,40,29,1
9,5,39,39,3,1,1,-1,40,39,1
12,13,70,10,2,2,1,-1,40,29,3
8,16,72,10,3,2,1,-1,40,10,3
1,8,27,10,3,2,1,-1,40,10,1
7,10,34,23,3,2,1,-1,40,23,1
5,1,30,10,3,1,9,9,40,10,3
4,16,36,26,3,2,2,1,40,10,3
3,1,44,29,3,9,1,-1,40,39,1
8,22,32,23,3,1,2,1,40,26,1
8,16,24,25,3,2,2,1,40,26,1
9,7,32,33,3,2,2,1,40,10,1
5,16,46,10,3,2,2,1,40,10,3
5,1,50,46,3,1,1,-1,40,46,1
7,6,54,10,1,6,2,1,40,26,3
3,16,21,26,1,2,2,1,40,33,1
5,16,39,10,3,2,2,1,40,22,3
5,16,27,10,3,2,2,1,40,46,1
4,19,35,26,3,1,2,1,40,26,1
7,16,99,29,3,2,2,1,40,39,3
4,16,25,33,3,2,2,1,40,32,1
3,22,38,46,3,1,2,1,40,33,1
4,20,36,49,3,1,1,-1,40,49,1
12,15,18,22,1,2,1,-1,40,10,1
6,5,31,29,3,1,1,-1,40,29,1
8,12,23,46,1,1,2,1,40,99,2
12,5,53,23,2,1,2,1,40,26,3
8,4,35,39,2,2,2,1,40,39,1
2,1,20,49,2,1,2,1,40,10,1
4,5,70,10,3,6,2,1,40,29,3
5,1,47,10,3,6,2,1,40,39,3
6,16,64,10,3,2,2,1,40,10,3
3,18,37,23,3,1,2,1,40,25,1
11,4,33,26,3,2,2,1,40,26,1
7,22,31,29,3,1,2,1,40,29,1
2,17,36,32,3,1,2,1,40,26,1
5,15,38,46,3,6,2,1,40,45,1
4,1,73,10,4,1,2,1,40,23,3
10,17,39,55,3,1,1,-1,40,26,1
4,16,35,26,3,2,1,-1,40,10,3
4,4,37,29,3,1,1,-1,40,29,1
3,18,40,46,3,3,1,-1,40,46,1
4,15,30,99,3,2,1,-1,40,99,2
8,4,60,29,2,2,1,-1,40,39,3
3,18,40,26,3,1,1,-1,40,26,1
5,16,29,10,1,2,2,1,40,10,3
8,16,22,25,1,2,2,1,40,10,1
2,9,37,25,1,1,2,1,40,23,1
99,16,28,31,1,2,2,1,40,26,1
7,5,20,49,1,1,2,1,40,10,1
3,4,22,54,1,6,2,3,40,39,1
4,16,64,10,2,2,2,1,40,26,3
6,4,60,10,2,6,2,1,40,22,3
10,16,38,10,2,2,2,1,40,10,3
8,10,41,10,2,1,2,1,40,23,3
7,16,71,26,2,2,2,2,40,26,3
1,16,37,26,2,2,2,1,40,46,1
8,4,60,29,2,1,2,1,40,39,3
8,4,60,29,2,1,2,1,40,49,3
4,20,57,29,2,1,2,1,40,29,3
11,20,35,29,2,1,2,1,40,10,1
7,18,32,33,2,1,2,1,40,10,1
3,15,74,10,3,1,2,2,40,10,3
6,6,46,10,3,1,2,1,40,22,3
8,16,38,10,3,2,2,1,40,49,1
9,16,39,10,3,2,2,1,40,46,1
3,16,45,10,3,2,2,1,40,10,3
8,1,30,10,3,2,2,1,40,10,3
2,18,50,10,3,2,2,1,40,10,3
11,16,40,10,3,2,2,1,40,26,3
1,16,40,10,3,2,2,1,40,26,3
7,16,70,10,3,2,2,1,40,10,3
3,11,35,10,3,6,2,1,40,10,3
9,18,43,10,3,2,2,1,40,10,3
2,16,27,10,3,2,2,1,40,10,3
4,16,29,10,3,2,2,1,40,10,3
5,16,43,10,3,2,2,1,40,10,3
4,16,30,10,3,2,2,9,40,26,1
4,16,36,10,3,2,2,1,40,10,3
6,16,27,10,3,2,2,1,40,10,3
4,16,21,10,3,2,2,1,40,26,1
11,15,43,10,3,2,2,1,40,23,3
7,13,58,10,3,2,2,1,40,26,3
6,18,74,10,3,2,2,2,40,10,3
2,16,28,21,3,2,2,1,40,10,1
1,14,36,21,3,2,2,1,40,21,1
11,15,30,22,3,2,2,1,40,21,1
8,16,25,22,3,2,2,1,40,25,1
9,18,42,23,3,2,2,1,40,26,3
3,17,24,23,3,1,2,1,40,26,1
2,16,47,24,3,2,2,1,40,10,3
1,17,38,24,3,2,2,1,40,10,3
3,16,18,25,3,2,2,1,40,10,1
6,12,38,26,3,6,2,1,40,46,1
8,11,58,26,3,1,2,2,40,46,3
9,4,39,26,3,6,2,1,40,23,1
6,17,40,26,3,1,2,1,40,26,1
8,16,37,26,3,2,2,1,40,46,1
99,16,19,26,3,2,2,1,40,21,1
9,16,35,26,3,2,2,1,40,24,1
3,11,52,26,3,1,2,1,40,22,3
5,18,27,26,3,1,2,1,40,33,1
11,2,20,26,3,1,2,1,40,33,1
11,18,40,26,3,1,2,1,40,46,1
9,16,27,26,3,2,2,1,40,26,1
5,18,37,29,3,6,2,1,40,29,1
12,12,36,29,3,1,2,1,40,29,1
12,12,36,29,3,1,2,1,40,29,1
4,17,39,32,3,2,2,1,40,46,1
6,16,37,32,3,2,2,1,40,45,1
5,4,34,33,3,6,2,1,40,33,1
8,18,37,33,3,1,2,1,40,33,1
6,18,37,45,3,1,2,1,40,26,1
11,18,49,46,3,1,2,1,40,10,3
3,4,37,49,3,1,2,1,40,49,1
10,18,36,51,3,1,2,3,40,10,1
6,13,69,99,3,2,2,6,40,10,1
5,16,64,10,4,2,2,1,40,10,3
11,16,83,10,9,2,2,1,40,10,3
2,1,36,49,9,1,2,1,40,49,1
3,16,36,45,3,2,1,-1,40,45,1
3,6,40,46,3,1,1,-1,40,46,1
8,4,45,59,2,1,1,-1,40,49,1
3,16,38,22,3,1,1,-1,40,33,1
9,16,37,29,3,2,1,-1,40,29,1
2,18,37,33,3,2,1,-1,40,33,1
5,16,37,33,3,2,1,-1,40,46,1
4,8,35,39,3,2,1,-1,40,29,1
8,4,35,49,3,2,1,-1,40,49,1
6,18,29,33,3,2,1,-1,40,33,1
4,16,45,26,3,2,1,-1,40,33,3
11,12,46,26,3,6,1,-1,40,23,3
3,16,24,26,3,2,1,-1,40,26,1
6,17,26,22,3,1,1,-1,40,25,1
8,17,41,23,3,2,1,-1,40,10,3
5,4,38,33,3,6,1,-1,40,33,1
1,16,59,33,3,2,1,-1,40,45,3
12,6,73,22,2,1,1,-1,40,10,3
4,16,36,10,3,2,1,-1,40,26,3
2,11,37,24,3,6,1,-1,40,24,1
5,18,26,33,3,1,1,-1,40,26,1
4,16,43,10,3,2,1,-1,40,10,3
6,16,57,10,3,2,1,-1,40,10,3
1,16,34,10,3,2,1,-1,40,26,3
5,16,70,10,5,2,1,-1,40,10,3
9,17,17,24,3,6,1,-1,40,21,1
5,20,60,10,1,1,1,-1,40,10,3
7,15,37,10,3,2,1,-1,40,33,3
3,16,45,10,3,2,1,-1,40,10,3
8,17,44,25,3,1,1,-1,40,10,3
1,1,65,99,1,1,1,-1,40,99,2
9,16,39,10,5,2,2,1,40,10,3
1,16,35,59,5,2,2,1,40,59,1
2,16,28,10,5,2,2,1,40,45,1
7,5,61,10,2,1,2,1,40,10,3
4,16,39,10,5,2,2,1,40,10,3
2,16,38,46,5,1,2,1,40,46,1
7,18,45,53,5,1,1,-1,40,45,1
11,16,40,10,5,2,1,-1,40,10,3
5,18,34,25,5,1,1,-1,40,33,1
5,16,38,10,5,2,2,1,40,10,3
3,1,66,99,5,1,2,1,40,99,2
5,16,35,26,5,2,1,-1,40,26,1
8,16,43,46,5,2,1,-1,40,33,1
3,1,76,26,2,1,1,-1,40,31,3
4,11,5,-1,-1,6,-1,-1,40,22,1
4,11,7,21,-1,1,2,3,40,22,1
4,11,9,22,-1,6,2,3,40,22,1
4,11,12,23,1,6,2,3,40,22,1
6,17,48,31,5,1,1,-1,40,23,3
6,17,17,33,1,1,2,3,40,99,2
4,17,24,10,5,1,2,1,40,10,1
7,5,37,49,5,1,1,-1,40,10,1
2,16,49,55,5,6,1,-1,40,55,1
9,16,22,23,1,2,1,-1,40,10,1
2,18,34,10,5,2,2,1,40,26,3
5,16,44,21,5,2,2,1,40,10,3
2,18,41,46,5,1,2,1,40,33,1
3,5,23,29,1,1,1,-1,40,29,1
5,16,38,10,5,2,2,1,40,10,3
6,16,41,23,5,2,2,9,40,99,2
3,16,33,23,5,1,2,1,40,21,1
9,18,30,24,5,1,2,1,40,10,1
8,16,25,25,5,2,2,1,40,26,1
2,16,34,26,5,1,2,1,40,56,1
6,17,28,26,5,2,2,1,40,26,1
3,18,36,33,5,2,2,1,40,33,1
8,16,30,45,5,2,2,1,40,45,1
6,18,35,49,5,1,2,1,40,29,1
2,16,35,46,5,1,1,-1,40,46,1
8,17,38,56,5,1,1,-1,40,46,1
4,17,30,53,5,1,1,-1,40,55,1
10,16,36,46,5,2,1,-1,40,46,1
12,17,38,45,5,1,1,-1,40,46,1
4,17,38,46,5,1,1,-1,40,45,1
2,17,34,52,5,1,1,-1,40,46,1
11,16,26,24,5,2,1,-1,40,10,1
7,17,30,32,5,1,1,-1,40,33,1
1,16,23,26,5,2,1,-1,40,25,1
11,17,44,21,5,1,1,-1,40,23,3
3,16,39,10,5,2,1,-1,40,23,3
7,14,38,10,1,6,2,1,40,10,3
6,1,52,10,2,1,2,1,40,59,3
8,8,35,99,2,2,2,1,40,99,2
11,14,30,10,3,2,2,1,40,10,3
12,1,54,10,9,2,2,1,40,10,3
9,14,30,10,9,6,2,1,40,10,3
8,19,33,10,9,1,2,1,40,26,3
11,5,36,24,9,1,2,1,40,24,1
7,19,27,29,9,1,2,1,40,29,1
3,2,48,29,9,1,2,1,40,29,3
12,2,39,29,9,1,2,1,40,10,3
11,1,38,29,9,1,2,1,40,29,1
9,5,36,29,9,1,2,1,40,29,1
2,6,36,33,9,1,2,1,40,33,1
10,2,38,49,9,1,2,1,40,49,1
9,10,28,49,9,6,2,1,40,49,1
7,1,38,49,9,1,2,1,40,99,2
5,1,47,55,9,1,1,-1,40,99,2
12,9,40,59,9,1,1,-1,40,59,1
1,10,43,45,9,1,1,-1,40,45,1
3,1,24,29,1,1,1,-1,40,99,2
4,1,37,24,9,1,1,-1,40,24,1
9,2,38,29,9,1,1,-1,40,29,1
10,1,46,26,9,1,1,-1,40,59,1
1,14,41,29,9,3,1,-1,40,29,1
12,10,34,29,9,1,1,-1,40,29,1
5,10,44,10,9,2,1,-1,40,39,3
99,1,40,29,9,1,1,-1,40,29,1
10,19,23,99,9,1,9,9,40,99,2
6,10,26,49,9,6,2,1,40,49,1
7,16,99,99,2,1,2,1,40,99,2
3,11,37,25,9,1,2,1,40,26,1
6,6,45,26,2,1,2,1,40,26,3
6,3,43,22,9,1,2,1,40,29,3
10,6,40,26,9,1,2,1,40,26,1
1,9,22,39,9,1,2,1,40,29,1
4,1,35,59,9,1,1,-1,40,49,1
5,5,39,29,9,1,1,-1,40,29,1
12,5,45,10,9,1,1,-1,40,29,3
9,1,99,49,9,1,1,-1,40,29,3
11,3,36,56,9,6,1,-1,40,99,2
1,1,35,49,9,1,2,1,40,49,1
6,1,36,39,3,1,2,1,40,59,1
8,11,33,33,9,1,2,1,40,33,1
1,9,39,49,9,1,1,-1,40,39,1
6,3,34,33,9,1,2,1,40,26,1
8,1,29,49,9,1,1,-1,40,49,1
1,3,38,26,2,2,2,1,40,26,1
9,5,40,26,9,1,2,1,40,10,3
1,3,38,26,9,2,2,1,40,26,1
1,3,38,26,9,2,2,1,40,26,1
99,1,36,49,9,1,2,1,40,29,1
10,5,40,23,9,6,1,-1,40,32,1
1,1,99,59,3,1,1,-1,40,39,3
4,15,33,33,9,1,2,1,40,33,1
2,11,19,45,9,1,2,3,40,45,1
9,15,33,26,9,2,1,-1,40,23,1
12,9,36,46,9,1,1,-1,40,46,1
9,1,35,55,9,1,1,-1,40,49,1
7,1,40,55,9,6,1,-1,40,99,2
2,1,41,99,9,6,1,-1,40,99,2
99,1,99,56,9,1,1,-1,40,99,2
99,22,63,10,1,1,2,1,40,10,3
12,3,40,10,1,6,2,1,40,99,2
10,1,21,10,1,1,2,1,40,29,1
7,7,23,26,1,2,2,1,40,10,1
4,10,12,29,1,6,2,3,40,99,2
10,1,18,31,1,1,2,3,40,49,1
5,3,14,32,1,6,2,3,40,53,1
12,10,22,32,1,6,2,1,40,45,1
5,10,16,33,1,6,2,3,40,26,1
11,1,41,39,1,1,2,1,40,10,1
1,22,18,44,1,1,2,3,40,99,2
10,10,23,49,1,6,2,1,40,10,1
9,12,22,49,1,1,2,3,40,49,1
4,1,18,99,1,1,2,3,40,99,2
8,19,44,10,2,1,2,1,40,10,3
1,12,31,10,2,1,2,1,40,10,3
6,10,63,10,2,6,2,1,40,10,3
10,22,63,22,2,6,2,1,40,26,3
3,12,45,26,2,1,2,1,40,25,3
3,10,33,39,2,6,2,1,40,10,1
2,9,88,10,3,2,2,1,40,99,2
99,99,42,49,3,1,2,1,40,59,1
4,3,27,99,3,2,2,1,40,99,2
10,13,19,10,9,1,2,1,40,29,1
3,5,39,10,9,1,2,1,40,10,3
3,14,35,10,9,6,2,1,40,10,3
1,12,30,10,9,1,2,1,40,10,3
9,10,71,10,9,1,2,2,40,10,3
8,5,33,10,9,1,2,1,40,10,3
8,4,46,10,9,6,2,1,40,22,3
9,2,38,10,9,1,2,1,40,29,3
4,14,35,10,9,2,2,1,40,22,3
3,4,31,10,9,2,2,1,40,23,1
3,13,38,10,9,2,2,1,40,22,3
1,9,37,10,9,1,2,1,40,10,3
5,1,37,10,9,1,2,1,40,10,3
8,22,35,10,9,1,2,1,40,21,3
4,14,49,10,9,2,2,1,40,23,3
9,7,35,10,9,2,2,1,40,10,3
11,10,67,10,9,2,2,1,40,10,3
3,13,65,10,9,6,2,1,40,10,3
7,13,31,10,9,6,2,1,40,10,3
8,13,35,10,9,1,2,1,40,10,3
7,3,55,21,9,6,2,1,40,21,3
9,6,37,21,9,1,2,1,40,25,1
9,13,36,22,9,2,2,1,40,22,1
1,12,31,22,9,1,2,1,40,10,1
10,22,31,22,9,6,2,1,40,26,1
12,22,32,22,9,6,2,1,40,22,1
5,12,36,23,9,1,2,1,40,22,1
10,12,33,23,9,6,2,1,40,24,1
3,4,38,23,9,2,2,1,40,26,1
2,14,26,23,9,2,2,1,40,23,1
4,4,37,24,9,6,2,1,40,23,1
11,6,37,25,9,1,2,1,40,23,1
5,5,40,26,9,1,2,1,40,10,3
5,5,47,26,9,1,2,1,40,26,3
10,5,32,26,9,1,2,1,40,26,1
8,3,31,26,9,1,2,1,40,26,1
10,3,38,26,9,1,2,1,40,26,1
9,16,34,26,9,2,2,1,40,46,1
11,3,33,26,9,1,2,1,40,25,1
10,9,33,26,9,2,2,1,40,26,1
6,99,34,26,9,1,2,1,40,26,1
8,10,38,26,9,6,2,1,40,26,1
9,5,34,26,9,1,2,1,40,26,1
3,3,39,26,9,1,2,1,40,26,1
12,13,39,26,9,6,2,1,40,26,1
12,13,38,26,9,3,2,1,40,26,1
12,12,25,29,9,1,2,1,40,10,1
1,12,34,29,9,1,2,1,40,10,1
2,12,36,29,9,1,2,1,40,29,1
2,12,39,29,9,1,2,1,40,29,1
2,12,37,29,9,1,2,1,40,10,3
3,12,32,29,9,1,2,1,40,10,1
4,12,38,29,9,1,2,1,40,99,2
4,12,34,29,9,1,2,1,40,29,1
7,12,44,29,9,1,2,1,40,29,3
8,12,28,29,9,1,2,1,40,29,1
10,12,32,29,9,1,2,1,40,29,1
11,12,36,29,9,1,2,1,40,29,1
3,12,35,29,9,1,2,1,40,29,1
2,5,38,29,9,1,2,1,40,29,1
4,5,38,29,9,1,2,1,40,29,1
1,5,35,29,9,1,2,1,40,29,1
6,3,99,29,9,1,2,1,40,29,3
9,1,36,29,9,1,2,1,40,39,1
10,19,37,29,9,1,2,1,40,29,1
10,8,42,29,9,2,2,1,40,99,2
10,10,29,29,9,2,2,1,40,29,1
5,1,40,29,9,1,2,1,40,39,1
9,19,63,29,9,1,2,1,40,99,2
6,10,34,29,9,2,2,1,40,49,1
5,13,37,29,9,2,2,1,40,29,1
10,19,25,32,9,1,2,1,40,46,1
2,9,50,33,9,1,2,1,40,45,1
4,9,37,33,9,1,2,1,40,49,1
4,9,34,33,9,1,2,1,40,49,1
8,9,27,33,9,1,2,1,40,23,1
7,4,37,33,9,2,2,1,40,23,1
9,3,40,33,9,1,2,1,40,33,1
2,12,35,33,9,6,2,1,40,10,1
5,6,39,33,9,6,2,1,40,33,1
10,3,23,33,9,6,2,1,40,99,2
6,9,26,39,9,1,2,1,40,39,1
7,2,38,39,9,1,2,2,40,49,1
9,1,29,39,9,1,2,1,40,29,1
8,2,51,39,9,1,2,1,40,39,1
11,1,38,39,9,1,2,1,40,22,1
2,10,23,39,9,6,2,1,40,29,1
8,1,31,44,9,1,2,1,40,33,1
2,4,38,46,9,1,2,1,40,33,1
7,22,29,46,9,1,2,1,40,46,1
11,5,39,46,9,6,2,1,40,46,1
4,19,30,49,9,1,2,1,40,29,1
12,3,37,49,9,1,2,1,40,39,1
3,1,40,49,9,1,2,1,40,49,1
2,1,51,49,9,1,2,9,40,29,1
10,1,39,49,9,1,2,9,40,49,1
1,10,27,49,9,2,2,1,40,10,1
3,1,37,49,9,1,2,9,40,59,1
8,1,41,59,9,9,2,6,40,59,1
8,1,32,59,9,1,2,9,40,29,1
3,12,23,99,9,1,2,1,40,10,1
3,10,38,99,9,2,2,1,40,99,2
4,1,34,99,9,6,2,1,40,99,2
12,1,35,59,9,1,1,-1,40,59,1
5,1,23,59,9,1,1,-1,40,59,1
5,9,37,46,9,1,1,-1,40,39,1
7,19,26,49,9,1,1,-1,40,49,1
9,1,37,49,9,1,1,-1,40,99,2
5,5,31,59,9,1,1,-1,40,49,1
3,9,42,59,9,1,1,-1,40,59,1
11,1,32,46,9,1,1,-1,40,46,1
2,12,39,49,9,1,1,-1,40,29,1
12,12,39,49,9,1,1,-1,40,29,1
1,2,39,59,9,9,1,-1,40,29,1
3,16,38,59,9,1,1,-1,40,59,1
11,1,41,49,9,1,1,-1,40,49,1
3,9,55,44,9,1,1,-1,40,44,1
5,1,41,49,9,1,1,-1,40,49,1
12,1,30,59,9,1,1,-1,40,59,1
11,16,32,31,1,2,1,-1,40,46,1
5,1,21,10,9,1,1,-1,40,10,1
6,12,21,33,9,1,1,-1,40,24,1
99,1,45,39,9,1,1,-1,40,39,1
7,9,43,52,9,1,1,-1,40,56,1
8,1,28,10,9,9,1,-1,40,10,3
10,1,28,10,3,2,1,-1,40,29,1
12,16,23,39,9,1,1,-1,40,49,1
12,10,22,46,1,6,1,-1,40,26,1
1,1,68,26,3,1,1,-1,40,45,3
3,10,42,29,9,6,1,-1,40,29,1
6,5,46,29,9,1,1,-1,40,29,3
1,3,22,29,9,1,1,-1,40,29,1
3,9,36,33,9,1,1,-1,40,44,1
9,1,38,39,9,1,1,-1,40,29,1
6,99,42,45,9,1,1,-1,40,45,1
4,12,35,49,9,1,1,-1,40,99,2
10,10,33,49,9,6,1,-1,40,39,1
1,1,40,49,9,1,1,-1,40,49,1
12,1,99,49,9,1,1,-1,40,29,3
1,1,30,49,9,1,1,-1,40,49,1
8,3,38,45,9,2,1,-1,40,45,1
12,1,38,99,9,1,1,-1,40,99,2
5,5,45,49,9,1,1,-1,40,29,1
9,12,23,22,1,1,1,-1,40,21,1
9,12,37,29,1,1,1,-1,40,10,3
5,1,66,26,9,1,1,-1,40,26,3
8,22,33,22,9,6,1,-1,40,22,1
8,5,41,46,9,1,1,-1,40,26,1
11,1,35,25,9,9,1,-1,40,39,1
12,1,31,10,9,1,1,-1,40,10,3
6,1,40,45,9,1,1,-1,40,33,1
4,1,62,21,2,1,1,-1,40,33,3
12,1,33,39,9,1,1,-1,40,49,1
6,5,42,26,9,1,1,-1,40,10,3
7,12,27,10,3,1,1,-1,40,25,1
8,1,27,99,9,6,1,-1,40,99,2
12,13,76,10,1,6,1,-1,40,26,3
11,3,74,99,1,6,1,-1,40,99,2
1,12,70,10,3,1,1,-1,40,99,2
2,12,38,10,9,1,1,-1,40,10,3
2,12,44,10,9,1,1,-1,40,24,3
5,6,43,10,9,1,1,-1,40,10,3
1,19,76,10,9,1,1,-1,40,10,3
9,5,39,26,9,1,1,-1,40,26,1
11,22,27,10,9,6,1,-1,40,99,2
4,10,60,10,4,6,1,-1,40,39,3
4,3,59,33,9,6,1,-1,40,23,3
5,5,36,26,9,1,1,-1,40,26,1
2,19,64,23,9,1,1,-1,40,26,3
5,12,31,29,9,1,1,-1,40,21,1
11,22,27,29,9,1,1,-1,40,39,1
12,1,41,39,9,1,1,-1,40,49,1
7,10,37,39,9,1,1,-1,40,29,1
5,13,27,10,9,2,9,9,40,10,3
9,1,49,39,9,1,1,-1,40,49,1
10,1,35,39,9,1,1,-1,40,39,1
1,1,24,49,9,1,9,9,40,59,1
3,19,28,99,9,1,9,9,40,99,2
9,9,43,99,9,1,1,-1,40,99,2
7,1,42,99,9,1,9,9,40,99,2
10,16,34,10,9,2,2,1,40,10,3
2,11,34,33,9,6,2,1,40,33,1
12,16,73,10,2,2,1,-1,40,10,3
1,10,75,10,9,1,2,1,40,10,3
7,12,35,29,9,1,2,1,40,29,1
12,11,40,33,9,6,2,1,40,33,1
7,12,37,33,2,1,2,1,40,26,1
10,6,45,46,9,6,2,1,40,46,1
12,1,40,49,9,1,1,-1,40,99,2
9,1,29,23,9,1,1,-1,40,26,1
11,7,49,10,2,2,2,1,40,99,2
3,2,40,10,9,1,2,1,40,26,3
4,13,99,21,9,1,2,1,40,10,3
2,9,33,26,9,2,2,1,40,26,1
6,21,28,26,9,1,2,1,40,10,1
4,5,34,29,9,1,2,1,40,29,1
3,5,36,39,9,1,2,1,40,29,1
4,19,41,39,9,1,2,1,40,49,1
9,4,34,39,9,1,2,1,40,49,1
5,7,32,46,9,1,2,1,40,26,1
6,12,38,46,9,6,2,1,40,46,1
12,2,43,46,9,1,2,1,40,33,1
12,1,38,59,9,1,1,-1,40,45,1
2,1,30,39,2,1,1,-1,40,10,1
1,10,40,39,9,2,1,-1,40,39,1
6,9,36,29,1,1,2,1,40,39,1
11,11,21,33,1,1,2,1,40,22,1
11,16,52,26,2,2,2,1,40,26,3
6,10,39,10,9,2,2,1,40,29,3
4,9,21,10,9,6,2,1,40,39,1
